gene_index	gene_id	is_ensembl
4644	Ssr1	False
4645	Cage1	False
4646	Riok1	False
4647	Dsp	False
4648	Snrnp48	False
4649	Bmp6	False
4650	Txndc5	False
4651	Muted	False
4652	Eef1e1	False
4653	Slc35b3	False
4654	Ofcc1	False
4655	Tfap2a	False
4656	Gcnt2	False
4657	Pak1ip1	False
4658	Tmem14c	False
4659	Mak	False
4660	Gcm2	False
4661	Elovl2	False
4662	BC024659	False
4663	Nedd9	False
4664	Tmem170b	False
4665	Gm5082	False
4666	9530008L14Rik	False
4667	Gm10790	False
4668	Hivep1	False
4669	Edn1	False
4670	Phactr1	False
4671	Tbc1d7	False
4672	Gfod1	False
4673	Sirt5	False
4674	Nol7	False
4675	Ranbp9	False
4676	Ccdc90a	False
4677	Rnf182	False
4678	LOC622552	False
4679	Cd83	False
4680	Gm5083	False
4681	A330076C08Rik	False
4682	1700029N11Rik	False
4683	Jarid2	False
4684	Dtnbp1	False
4685	Mylip	False
4686	Gmpr	False
4687	Atxn1	False
4688	Gm1574	False
4689	Rbm24	False
4690	Cap2	False
4691	C78339	False
4692	Nup153	False
4693	Kif13a	False
4694	Nhlrc1	False
4695	Tpmt	False
4696	Kdm1b	False
4697	Dek	False
4698	Rnf144b	False
4699	G630093K05Rik	False
4700	4931429P17Rik	False
4701	Id4	False
4702	A330048O09Rik	False
4703	Zfp169	False
4704	Mirlet7d	False
4705	Mirlet7f-1	False
4706	Mirlet7a-1	False
4707	Ptpdc1	False
4708	Barx1	False
4709	Phf2	False
4710	Fam120a	False
4711	C030044B11Rik	False
4712	Wnk2	False
4713	Ninj1	False
4714	1110007C09Rik	False
4715	Susd3	False
4716	Fgd3	False
4717	Bicd2	False
4718	Ippk	False
4719	Cenpp	False
4720	Ecm2	False
4721	Aspn	False
4722	Omd	False
4723	Ogn	False
4724	Nol8	False
4725	Iars	False
4726	Gm906	False
4727	2310081J21Rik	False
4728	Fbxw17	False
4729	Gm904	False
4730	Gm8765	False
4731	4930518P08Rik	False
4732	9430083A17Rik	False
4733	Spin1	False
4734	Nxnl2	False
4735	S1pr3	False
4736	Shc3	False
4737	Cks2	False
4738	Secisbp2	False
4739	Sema4d	False
4740	Gadd45g	False
4741	4921525O09Rik	False
4742	Diras2	False
4743	Gm2848	False
4744	Syk	False
4745	BB123696	False
4746	Auh	False
4747	Nfil3	False
4748	Ror2	False
4749	Sptlc1	False
4750	Gm2762	False
4751	Msx2	False
4752	Drd1a	False
4753	Sfxn1	False
4754	Hrh2	False
4755	Cplx2	False
4756	Thoc3	False
4757	4732471D19Rik	False
4758	4833439L19Rik	False
4759	Arl10	False
4760	Nop16	False
4761	Higd2a	False
4762	Cltb	False
4763	Faf2	False
4764	Rnf44	False
4765	Cdhr2	False
4766	Gprin1	False
4767	Sncb	False
4768	Eif4e1b	False
4769	Tspan17	False
4770	Unc5a	False
4771	Hk3	False
4772	Uimc1	False
4773	Zfp346	False
4774	Fgfr4	False
4775	Nsd1	False
4776	Rab24	False
4777	Prelid1	False
4778	Mxd3	False
4779	Lman2	False
4780	Rgs14	False
4781	Slc34a1	False
4782	Pfn3	False
4783	F12	False
4784	Grk6	False
4785	Prr7	False
4786	Dbn1	False
4787	Pdlim7	False
4788	Dok3	False
4789	Ddx41	False
4790	Fam193b	False
4791	Tmed9	False
4792	B4galt7	False
4793	Caml	False
4794	Ddx46	False
4795	B230219D22Rik	False
4796	Txndc15	False
4797	Pcbd2	False
4798	Catsper3	False
4799	Pitx1	False
4800	H2afy	False
4801	Tifab	False
4802	Neurog1	False
4803	Cxcl14	False
4804	Gm10782	False
4805	Slc25a48	False
4806	Il9	False
4807	Fbxl21	False
4808	Lect2	False
4809	Tgfbi	False
4810	Smad5	False
4811	Trpc7	False
4812	Spock1	False
4813	Klhl3	False
4814	Hnrnpa0	False
4815	5133401N09Rik	False
4816	Ubqln1	False
4817	Gkap1	False
4818	Kif27	False
4819	2210016F16Rik	False
4820	Hnrnpk	False
4821	Mir7-1	False
4822	Rmi1	False
4823	Slc28a3	False
4824	Ntrk2	False
4825	Agtpbp1	False
4826	A230056J06Rik	False
4827	Naa35	False
4828	Golm1	False
4829	4921517D22Rik	False
4830	Fam75d3	False
4831	Gm4934	False
4832	4932411G14Rik	False
4833	4930528D03Rik	False
4834	Isca1	False
4835	Etohd2	False
4836	Zcchc6	False
4837	A530065N20	False
4838	Gas1	False
4839	Gm5084	False
4840	Dapk1	False
4841	Ctsll3	False
4842	4930486L24Rik	False
4843	Ctla2b	False
4844	Tpbpb	False
4845	Ctla2a	False
4846	Ctsj	False
4847	Ctsq	False
4848	Ctsr	False
4849	Cts6	False
4850	Cts8	False
4851	BC052688	False
4852	Zfp808	False
4853	Gm3604	False
4854	Zfp935	False
4855	Zfp934	False
4856	6720489N17Rik	False
4857	Gm5141	False
4858	Fbp2	False
4859	Fbp1	False
4860	2010111I01Rik	False
4861	Gm16907	False
4862	Mir23b	False
4863	Fancc	False
4864	Ptch1	False
4865	0610007P08Rik	False
4866	Hsd17b3	False
4867	Slc35d2	False
4868	Zfp367	False
4869	Habp4	False
4870	Cdc14b	False
4871	1810034E14Rik	False
4872	1110018J18Rik	False
4873	Ctsl	False
4874	Cdk20	False
4875	Cntnap3	False
4876	Hiatl1	False
4877	Nlrp4f	False
4878	Zfp369	False
4879	Gm10324	False
4880	2410141K09Rik	False
4881	Uqcrb	False
4882	Gm10767	False
4883	Mterfd1	False
4884	Ptdss1	False
4885	4933433G19Rik	False
4886	Zfp712	False
4887	Zfp708	False
4888	Rslcan18	False
4889	Zfp759	False
4890	Rsl1	False
4891	Zfp455	False
4892	Zfp458	False
4893	F630042J09Rik	False
4894	Zfp457	False
4895	Zfp595	False
4896	Zfp953	False
4897	Zfp456	False
4898	Zfp429	False
4899	Zfp459	False
4900	Zfp874a	False
4901	Zfp874b	False
4902	Zfp58	False
4903	Zfp87	False
4904	Zfp748	False
4905	AA987161	False
4906	A530054K11Rik	False
4907	Zfp738	False
4908	Zfp71-rs1	False
4909	4930441O14Rik	False
4910	Zfp85-rs1	False
4911	Zfp493	False
4912	4930525G20Rik	False
4913	Zfp273	False
4914	BC048507	False
4915	A130040M12Rik	False
4916	Mtrr	False
4917	Fastkd3	False
4918	1700001L19Rik	False
4919	Adcy2	False
4920	Papd7	False
4921	Srd5a1	False
4922	Nsun2	False
4923	Ube2ql1	False
4924	Med10	False
4925	1700100L14Rik	False
4926	BC018507	False
4927	Adamts16	False
4928	Irx1	False
4929	Gm20554	False
4930	Irx2	False
4931	D730050B12Rik	False
4932	Irx4	False
4933	Ndufs6	False
4934	Mrpl36	False
4935	D630045M09Rik	False
4936	Lpcat1	False
4937	Slc6a3	False
4938	Clptm1l	False
4939	Tert	False
4940	Slc6a18	False
4941	Slc6a19	False
4942	5430425J12Rik	False
4943	Slc12a7	False
4944	Nkd2	False
4945	Trip13	False
4946	Brd9	False
4947	Zdhhc11	False
4948	Tppp	False
4949	Cep72	False
4950	Slc9a3	False
4951	Exoc3	False
4952	Ahrr	False
4953	Pdcd6	False
4954	Sdha	False
4955	Ccdc127	False
4956	Lrrc14b	False
4957	Zfp72	False
4958	Zfp825	False
4959	Erap1	False
4960	Cast	False
4961	Pcsk1	False
4962	Mir682	False
4963	Ell2	False
4964	Glrx	False
4965	Rhobtb3	False
4966	Spata9	False
4967	Rfesd	False
4968	Gpr150	False
4969	Arsk	False
4970	Ttc37	False
4971	Mctp1	False
4972	Ankrd32	False
4973	2210408I21Rik	False
4974	Fam172a	False
4975	Pou5f2	False
4976	Nr2f1	False
4977	A830082K12Rik	False
4978	Arrdc3	False
4979	9330111N05Rik	False
4980	Gpr98	False
4981	Lysmd3	False
4982	Polr3g	False
4983	Mblac2	False
4984	Cetn3	False
4985	Mef2c	False
4986	C130071C03Rik	False
4987	2810049E08Rik	False
4988	Tmem161b	False
4989	Ccnh	False
4990	Rasa1	False
4991	Cox7c	False
4992	Edil3	False
4993	Hapln1	False
4994	Vcan	False
4995	Xrcc4	False
4996	Tmem167	False
4997	Atp6ap1l	False
4998	Rps23	False
4999	Atg10	False
5000	A830009L08Rik	False
5001	Ssbp2	False
5002	4833422C13Rik	False
5003	Acot12	False
5004	Zcchc9	False
5005	Ckmt2	False
5006	Rasgrf2	False
5007	Msh3	False
5008	Dhfr	False
5009	Ankrd34b	False
5010	Fam151b	False
5011	Zfyve16	False
5012	Spz1	False
5013	Serinc5	False
5014	Thbs4	False
5015	Mtx3	False
5016	Cmya5	False
5017	Gm4814	False
5018	A630019I02Rik	False
5019	Papd4	False
5020	Homer1	False
5021	Jmy	False
5022	Bhmt	False
5023	Bhmt2	False
5024	Dmgdh	False
5025	AW495222	False
5026	Arsb	False
5027	Lhfpl2	False
5028	Scamp1	False
5029	Gm9776	False
5030	Ap3b1	False
5031	Tbca	False
5032	Wdr41	False
5033	Pde8b	False
5034	Zbed3	False
5035	Mir1940	False
5036	Aggf1	False
5037	Crhbp	False
5038	S100z	False
5039	F2rl1	False
5040	F2r	False
5041	Iqgap2	False
5042	F2rl2	False
5043	Sv2c	False
5044	Poc5	False
5045	Ankdd1b	False
5046	Polk	False
5047	Col4a3bp	False
5048	Hmgcr	False
5049	Gcnt4	False
5050	1700029F12Rik	False
5051	Fam169a	False
5052	Nsa2	False
5053	Gfm2	False
5054	Hexb	False
5055	Enc1	False
5056	Gm5086	False
5057	Rgnef	False
5058	Utp15	False
5059	Ankra2	False
5060	Btf3	False
5061	Foxd1	False
5062	2310005E17Rik	False
5063	Tmem174	False
5064	Tmem171	False
5065	Fcho2	False
5066	Tnpo1	False
5067	1700024P04Rik	False
5068	2310020H05Rik	False
5069	Zfp366	False
5070	Ptcd2	False
5071	Mrps27	False
5072	6430562O15Rik	False
5073	Mtap1b	False
5074	Cartpt	False
5075	Mccc2	False
5076	Bdp1	False
5077	Serf1	False
5078	Smn1	False
5079	Naip2	False
5080	Naip5	False
5081	Naip6	False
5082	Naip7	False
5083	Naip1	False
5084	Gtf2h2	False
5085	Ocln	False
5086	Marveld2	False
5087	Rad17	False
5088	Taf9	False
5089	Ccdc125	False
5090	Cdk7	False
5091	Mrps36	False
5092	Cenph	False
5093	Ccnb1	False
5094	Slc30a5	False
5095	5930438M14	False
5096	4933416M06Rik	False
5097	Pik3r1	False
5098	Cd180	False
5099	Mast4	False
5100	Srek1	False
5101	Erbb2ip	False
5102	Nln	False
5103	Sgtb	False
5104	2410002O22Rik	False
5105	Trim23	False
5106	Ppwd1	False
5107	Cenpk	False
5108	Adamts6	False
5109	Cwc27	False
5110	Srek1ip1	False
5111	Fam159b	False
5112	Rgs7bp	False
5113	4933425L06Rik	False
5114	Rnf180	False
5115	Htr1a	False
5116	Ipo11	False
5117	Dimt1	False
5118	Kif2a	False
5119	3830408C21Rik	False
5120	AI197445	False
5121	1700006H21Rik	False
5122	Zswim6	False
5123	2810008M24Rik	False
5124	Ndufaf2	False
5125	Ercc8	False
5126	Elovl7	False
5127	Depdc1b	False
5128	Pde4d	False
5129	Rab3c	False
5130	Gapt	False
5131	Plk2	False
5132	3110015C05Rik	False
5133	Actbl2	False
5134	Gpbp1	False
5135	Mier3	False
5136	Map3k1	False
5137	Ankrd55	False
5138	Il6st	False
5139	Il31ra	False
5140	Ddx4	False
5141	Slc38a9	False
5142	Ppap2a	False
5143	Skiv2l2	False
5144	Dhx29	False
5145	Ccno	False
5146	Gm6320	False
5147	Mir449c	False
5148	Gpx8	False
5149	Gzma	False
5150	Gzmk	False
5151	Esm1	False
5152	4921509O07Rik	False
5153	Snx18	False
5154	Hspb3	False
5155	Arl15	False
5156	A430090L17Rik	False
5157	Ndufs4	False
5158	Fst	False
5159	4930544M13Rik	False
5160	Mocs2	False
5161	Itga2	False
5162	Itga1	False
5163	Pelo	False
5164	Isl1	False
5165	Parp8	False
5166	Gm6416	False
5167	Emb	False
5168	Hcn1	False
5169	Mrps30	False
5170	Fgf10	False
5171	Nnt	False
5172	Paip1	False
5173	4833420G17Rik	False
5174	3110070M22Rik	False
5175	Gm7120	False
5176	Ccl28	False
5177	Hmgcs1	False
5178	E130304F04Rik	False
5179	Zfp131	False
5180	AF067063	False
5181	B020031M17Rik	False
5182	LOC639910	False
5183	AF067061	False
5184	BC147527	False
5185	Tcstv3	False
5186	Gm2897	False
5187	D830030K20Rik	False
5188	1700110I01Rik	False
5189	Gm10413	False
5190	Gm8348	False
5191	Gm10408	False
5192	Gm3002	False
5193	Gm5796	False
5194	Gm3264	False
5195	4930555G01Rik	False
5196	Gm3500	False
5197	Gm3383	False
5198	Gm10406	False
5199	Gm3696	False
5200	Gm5797	False
5201	4933406F09Rik	False
5202	Flnb	False
5203	Dnase1l3	False
5204	Abhd6	False
5205	Rpp14	False
5206	Pxk	False
5207	Pdhb	False
5208	Kctd6	False
5209	Acox2	False
5210	Fam107a	False
5211	Oit1	False
5212	4930452B06Rik	False
5213	Fhit	False
5214	Gm3833	False
5215	Ptprg	False
5216	3830406C13Rik	False
5217	Fezf2	False
5218	Cadps	False
5219	Gm5087	False
5220	Synpr	False
5221	Sntn	False
5222	Thoc7	False
5223	Atxn7	False
5224	Psmd6	False
5225	Il3ra	False
5226	Slc4a7	False
5227	Nek10	False
5228	Lrrc3b	False
5229	Oxsm	False
5230	Ngly1	False
5231	Top2b	False
5232	Rarb	False
5233	Thrb	False
5234	Nr1d2	False
5235	Rpl15	False
5236	Nkiras1	False
5237	Ube2e1	False
5238	Ube2e2	False
5239	Gm5458	False
5240	Nid2	False
5241	2700060E02Rik	False
5242	Gng2	False
5243	1810063B07Rik	False
5244	Kcnk5	False
5245	Kcnk16	False
5246	Nudt13	False
5247	Ecd	False
5248	Fam149b	False
5249	Dnajc9	False
5250	Mrps16	False
5251	Ttc18	False
5252	Anxa7	False
5253	Zmynd17	False
5254	Ppp3cb	False
5255	1810062O18Rik	False
5256	Usp54	False
5257	Myoz1	False
5258	Synpo2l	False
5259	Sec24c	False
5260	Fut11	False
5261	6230400D17Rik	False
5262	Chchd1	False
5263	2310021P13Rik	False
5264	Ndst2	False
5265	Camk2g	False
5266	Plau	False
5267	Vcl	False
5268	Ap3m1	False
5269	Adk	False
5270	Myst4	False
5271	Dupd1	False
5272	Dusp13	False
5273	Samd8	False
5274	Vdac2	False
5275	Comtd1	False
5276	Zfp503	False
5277	1700112E06Rik	False
5278	Gm10248	False
5279	Kcnma1	False
5280	Dlg5	False
5281	E330034G19Rik	False
5282	Polr3a	False
5283	Rps24	False
5284	4930572O13Rik	False
5285	Zmiz1	False
5286	4931406H21Rik	False
5287	Ppif	False
5288	Ppifos	False
5289	Zcchc24	False
5290	Anxa11	False
5291	Plac9	False
5292	D14Ertd449e	False
5293	Cphx	False
5294	4933413J09Rik	False
5295	Slmap	False
5296	Fam116a	False
5297	Arf4	False
5298	Pde12	False
5299	Asb14	False
5300	Appl1	False
5301	Hesx1	False
5302	Il17rd	False
5303	Arhgef3	False
5304	D14Abb1e	False
5305	Ccdc66	False
5306	Erc2	False
5307	Wnt5a	False
5308	Cacna2d3	False
5309	Lrtm1	False
5310	Selk	False
5311	Actr8	False
5312	Il17rb	False
5313	Chdh	False
5314	Cacna1d	False
5315	Dcp1a	False
5316	Tkt	False
5317	Prkcd	False
5318	Rft1	False
5319	Sfmbt1	False
5320	Tmem110	False
5321	Mustn1	False
5322	Itih4	False
5323	Itih3	False
5324	Itih1	False
5325	Nek4	False
5326	Spcs1	False
5327	Glt8d1	False
5328	Gnl3	False
5329	Pbrm1	False
5330	2010107H07Rik	False
5331	Nt5dc2	False
5332	Stab1	False
5333	Nisch	False
5334	Tnnc1	False
5335	Sema3g	False
5336	Phf7	False
5337	Bap1	False
5338	Dnahc1	False
5339	Capn7	False
5340	Sh3bp5	False
5341	Mettl6	False
5342	Eaf1	False
5343	Colq	False
5344	Hacl1	False
5345	Btd	False
5346	Ankrd28	False
5347	Galntl2	False
5348	Dph3	False
5349	Oxnad1	False
5350	Msmb	False
5351	Ncoa4	False
5352	Timm23	False
5353	Parg	False
5354	Ogdhl	False
5355	1700024G13Rik	False
5356	Chat	False
5357	Slc18a3	False
5358	Ercc6	False
5359	Prrxl1	False
5360	3425401B19Rik	False
5361	1810011H11Rik	False
5362	Fam170b	False
5363	E130203B14Rik	False
5364	Wdfy4	False
5365	Lrrc18	False
5366	Arhgap22	False
5367	Mapk8	False
5368	Ptpn20	False
5369	Gdf10	False
5370	Gdf2	False
5371	Rbp3	False
5372	Zfp488	False
5373	Gm5460	False
5374	A630023A22Rik	False
5375	Anxa8	False
5376	Gprin2	False
5377	Syt15	False
5378	Fam35a	False
5379	Glud1	False
5380	Gm3219	False
5381	Fam25c	False
5382	Sncg	False
5383	Mmrn2	False
5384	Bmpr1a	False
5385	9230112D13Rik	False
5386	Ldb3	False
5387	Opn4	False
5388	Wapal	False
5389	Grid1	False
5390	Gcap14	False
5391	Rgr	False
5392	Lrit1	False
5393	Lrit2	False
5394	Cdhr1	False
5395	2610528A11Rik	False
5396	Ghitm	False
5397	Nrg3	False
5398	Sh2d4b	False
5399	Tspan14	False
5400	5730469M10Rik	False
5401	Dydc2	False
5402	Dydc1	False
5403	Mat1a	False
5404	Sftpa1	False
5405	Mbl1	False
5406	Sftpd	False
5407	1700001F09Rik	False
5408	Ear1	False
5409	Ear10	False
5410	Ear2	False
5411	4930503E14Rik	False
5412	Gm8267	False
5413	Ptgdr	False
5414	4930431P03Rik	False
5415	Ptger2	False
5416	Txndc16	False
5417	Gpr137c	False
5418	Ero1l	False
5419	Psmc6	False
5420	Styx	False
5421	Gnpnat1	False
5422	Fermt2	False
5423	4930527F14Rik	False
5424	Ddhd1	False
5425	Gm15217	False
5426	Bmp4	False
5427	Rubie	False
5428	4933425B07Rik	False
5429	Cdkn3	False
5430	Cnih	False
5431	Gmfb	False
5432	Cgrrf1	False
5433	Samd4	False
5434	Gch1	False
5435	Wdhd1	False
5436	Socs4	False
5437	Mapk1ip1l	False
5438	Lgals3	False
5439	Dlgap5	False
5440	Fbxo34	False
5441	Atg14	False
5442	Ktn1	False
5443	4930447J18Rik	False
5444	Peli2	False
5445	Gm6498	False
5446	6720456H20Rik	False
5447	Otx2	False
5448	Otx2os1	False
5449	4933429O19Rik	False
5450	Exoc5	False
5451	Mudeng	False
5452	Naa30	False
5453	1700011H14Rik	False
5454	Slc35f4	False
5455	3632451O06Rik	False
5456	Tlr11	False
5457	Ttc5	False
5458	Ccnb1ip1	False
5459	Rpph1	False
5460	Parp2	False
5461	Tep1	False
5462	Klhl33	False
5463	Osgep	False
5464	Apex1	False
5465	Tmem55b	False
5466	Pnp	False
5467	Pnp2	False
5468	Rnase10	False
5469	Rnase9	False
5470	Rnase12	False
5471	Olfr750	False
5472	Rnase4	False
5473	Ang	False
5474	Eddm3b	False
5475	Rnase6	False
5476	Rnase1	False
5477	Ear5	False
5478	Ang2	False
5479	Ear11	False
5480	Gm5622	False
5481	Ang4	False
5482	AY358078	False
5483	Ear6	False
5484	Mettl17	False
5485	Slc39a2	False
5486	Ndrg2	False
5487	Tppp2	False
5488	Arhgef40	False
5489	Gm16617	False
5490	Zfp219	False
5491	G630016D24Rik	False
5492	Hnrnpc	False
5493	Rpgrip1	False
5494	Supt16h	False
5495	Chd8	False
5496	Snord8	False
5497	Rab2b	False
5498	Tox4	False
5499	Mettl3	False
5500	Sall2	False
5501	Olfr1507	False
5502	A430107P09Rik	False
5503	Dad1	False
5504	Abhd4	False
5505	Oxa1l	False
5506	Slc7a7	False
5507	Mrpl52	False
5508	Mmp14	False
5509	Lrp10	False
5510	Rem2	False
5511	Prmt5	False
5512	Haus4	False
5513	Jub	False
5514	4931414P19Rik	False
5515	Psmb5	False
5516	Psmb11	False
5517	Cdh24	False
5518	Acin1	False
5519	4930579G18Rik	False
5520	1700123O20Rik	False
5521	Cebpe	False
5522	Slc7a8	False
5523	Homez	False
5524	Ppp1r3e	False
5525	Bcl2l2	False
5526	Pabpn1	False
5527	Slc22a17	False
5528	Efs	False
5529	Il25	False
5530	Cmtm5	False
5531	Myh6	False
5532	D830015G02Rik	False
5533	Myh7	False
5534	Ngdn	False
5535	Zfhx2	False
5536	Zfhx2as	False
5537	Thtpa	False
5538	Ap1g2	False
5539	Jph4	False
5540	Dhrs2	False
5541	Dhrs4	False
5542	Lrrc16b	False
5543	Cpne6	False
5544	Nrl	False
5545	Pck2	False
5546	Dcaf11	False
5547	Fitm1	False
5548	Psme1	False
5549	Fam158a	False
5550	Psme2	False
5551	Rnf31	False
5552	Irf9	False
5553	Rec8	False
5554	Ipo4	False
5555	Tm9sf1	False
5556	Tssk4	False
5557	Mdp1	False
5558	Nedd8	False
5559	Gmpr2	False
5560	Tinf2	False
5561	Tgm1	False
5562	Rabggta	False
5563	Dhrs1	False
5564	2610027L16Rik	False
5565	Cideb	False
5566	Ltb4r2	False
5567	Ltb4r1	False
5568	Adcy4	False
5569	Ripk3	False
5570	Nfatc4	False
5571	Nynrin	False
5572	Cbln3	False
5573	Khnyn	False
5574	Sdr39u1	False
5575	Cma1	False
5576	Mcpt-ps1	False
5577	Cma2	False
5578	Gm5801	False
5579	Mcpt1	False
5580	Mcpt2	False
5581	Mcpt4	False
5582	Mcpt8	False
5583	Ctsg	False
5584	Gzmd	False
5585	Gzmg	False
5586	Gzmn	False
5587	Gzmf	False
5588	Gzmc	False
5589	Gzmb	False
5590	Atp12a	False
5591	Rnf17	False
5592	Cenpj	False
5593	Parp4	False
5594	Mphosph8	False
5595	Gm16973	False
5596	Pspc1	False
5597	Zmym5	False
5598	Zmym2	False
5599	B020004C17Rik	False
5600	Gja3	False
5601	Gjb2	False
5602	Gjb6	False
5603	Cryl1	False
5604	Ift88	False
5605	Il17d	False
5606	N6amt2	False
5607	Xpo4	False
5608	Lats2	False
5609	Sap18	False
5610	Mir3077	False
5611	F630043A04Rik	False
5612	Mrp63	False
5613	Zdhhc20	False
5614	Efha1	False
5615	Fgf9	False
5616	Gm5142	False
5617	Rcbtb1	False
5618	Gm6904	False
5619	Phf11	False
5620	Gm4902	False
5621	D14Ertd668e	False
5622	Gm6907	False
5623	Setdb2	False
5624	Cab39l	False
5625	Cdadc1	False
5626	Shisa2	False
5627	Atp8a2	False
5628	Nupl1	False
5629	Mir719	False
5630	Mtmr6	False
5631	Fam123a	False
5632	Spata13	False
5633	C1qtnf9	False
5634	Mipep	False
5635	Tnfrsf19	False
5636	Sacs	False
5637	Sgcg	False
5638	1700109G14Rik	False
5639	Arl11	False
5640	Ebpl	False
5641	Kpna3	False
5642	4930556J02Rik	False
5643	6330409N04Rik	False
5644	Trim13	False
5645	Dleu2	False
5646	Kcnrg	False
5647	Mir16-1	False
5648	Mir15a	False
5649	Dleu7	False
5650	Rnaseh2b	False
5651	Gucy1b2	False
5652	Fam124a	False
5653	Serpine3	False
5654	Ints6	False
5655	4931440J10Rik	False
5656	Wdfy2	False
5657	Defb47	False
5658	Defb43	False
5659	Defb30	False
5660	Defb42	False
5661	2700070H01Rik	False
5662	Ctsb	False
5663	Fdft1	False
5664	Neil2	False
5665	Gata4	False
5666	Blk	False
5667	Fam167a	False
5668	Tdh	False
5669	Mtmr9	False
5670	Xkr6	False
5671	Pinx1	False
5672	Sox7	False
5673	4930578I06Rik	False
5674	Rp1l1	False
5675	Prss55	False
5676	4930471C04Rik	False
5677	Prss52	False
5678	Msra	False
5679	A930011O12Rik	False
5680	Kif13b	False
5681	Hmbox1	False
5682	Ints9	False
5683	Extl3	False
5684	Fzd3	False
5685	Fbxo16	False
5686	Zfp395	False
5687	Pnoc	False
5688	Elp3	False
5689	Gm600	False
5690	Scara5	False
5691	Pbk	False
5692	Esco2	False
5693	Ccdc25	False
5694	Scara3	False
5695	Clu	False
5696	Gulo	False
5697	Adam2	False
5698	Ephx2	False
5699	Chrna2	False
5700	Ptk2b	False
5701	1700001G11Rik	False
5702	Trim35	False
5703	Stmn4	False
5704	Adra1a	False
5705	Dpysl2	False
5706	Gm5464	False
5707	Pnma2	False
5708	Bnip3l	False
5709	Ppp2r2a	False
5710	Ebf2	False
5711	Gm6878	False
5712	Cdca2	False
5713	Kctd9	False
5714	Gnrh1	False
5715	Dock5	False
5716	Nefl	False
5717	Nefm	False
5718	A230070E04Rik	False
5719	Adam7	False
5720	Adamdec1	False
5721	Adam28	False
5722	Stc1	False
5723	1700092C10Rik	False
5724	Nkx2-6	False
5725	Nkx3-1	False
5726	Slc25a37	False
5727	Synb	False
5728	Gm16677	False
5729	Entpd4	False
5730	Loxl2	False
5731	R3hcc1	False
5732	Chmp7	False
5733	Tnfrsf10b	False
5734	Rhobtb2	False
5735	Pebp4	False
5736	Egr3	False
5737	Bin3	False
5738	2610301G19Rik	False
5739	9930012K11Rik	False
5740	Pdlim2	False
5741	Sorbs3	False
5742	Ppp3cc	False
5743	Slc39a14	False
5744	Piwil2	False
5745	Polr3d	False
5746	Mir320	False
5747	Phyhip	False
5748	Bmp1	False
5749	Sftpc	False
5750	Lgi3	False
5751	Reep4	False
5752	Hr	False
5753	Nudt18	False
5754	Fam160b2	False
5755	Epb4.9	False
5756	Fgf17	False
5757	Npm2	False
5758	Xpo7	False
5759	Dok2	False
5760	2410012E07Rik	False
5761	Gfra2	False
5762	Fndc3a	False
5763	Gm9199	False
5764	Cysltr2	False
5765	Rcbtb2	False
5766	Rb1	False
5767	Lpar6	False
5768	Itm2b	False
5769	Med4	False
5770	Nudt15	False
5771	Sucla2	False
5772	4933402J15Rik	False
5773	Htr2a	False
5774	Esd	False
5775	Lrch1	False
5776	Gm4278	False
5777	5031414D18Rik	False
5778	Lrrc63	False
5779	Lcp1	False
5780	Cpb2	False
5781	Zc3h13	False
5782	Siah3	False
5783	Cog3	False
5784	Slc25a30	False
5785	Gm4285	False
5786	Tpt1	False
5787	Snora31	False
5788	Gtf2f2	False
5789	Kctd4	False
5790	1200011I18Rik	False
5791	Nufip1	False
5792	Tsc22d1	False
5793	4930444M15Rik	False
5794	Serp2	False
5795	1700108F19Rik	False
5796	9030625A04Rik	False
5797	Ccdc122	False
5798	Enox1	False
5799	Gm6994	False
5800	Gm1587	False
5801	Dnajc15	False
5802	Epsti1	False
5803	AU021034	False
5804	Tnfsf11	False
5805	Akap11	False
5806	Dgkh	False
5807	1300010F03Rik	False
5808	Zfp957	False
5809	1190002H23Rik	False
5810	Naa16	False
5811	Mtrf1	False
5812	Kbtbd7	False
5813	Gm5465	False
5814	Wbp4	False
5815	Elf1	False
5816	Sugt1	False
5817	Lect1	False
5818	4930452G13Rik	False
5819	Pcdh8	False
5820	Gm10845	False
5821	Olfm4	False
5822	Pcdh17	False
5823	9630013A20Rik	False
5824	Diap3	False
5825	Tdrd3	False
5826	Pcdh20	False
5827	Gm5088	False
5828	Pcdh9	False
5829	Klhl1	False
5830	Dach1	False
5831	Mzt1	False
5832	6720463M24Rik	False
5833	Dis3	False
5834	Pibf1	False
5835	Klf5	False
5836	Klf12	False
5837	Tbc1d4	False
5838	Commd6	False
5839	Uchl3	False
5840	Lmo7	False
5841	Kctd12	False
5842	4933432I03Rik	False
5843	Irg1	False
5844	Cln5	False
5845	Fbxl3	False
5846	Mycbp2	False
5847	Scel	False
5848	Slain1	False
5849	4921525B02Rik	False
5850	Ednrb	False
5851	4930432J09Rik	False
5852	Pou4f1	False
5853	Rnf219	False
5854	Gm17066	False
5855	Rbm26	False
5856	Ndfip2	False
5857	5430440P10Rik	False
5858	4930449E01Rik	False
5859	Spry2	False
5860	Trim52	False
5861	1700128A07Rik	False
5862	Slitrk1	False
5863	Slitrk6	False
5864	Slitrk5	False
5865	Mir18	False
5866	Mir20a	False
5867	Mir17hg	False
5868	Gpc5	False
5869	Gpc6	False
5870	Dct	False
5871	Tgds	False
5872	Gpr180	False
5873	Sox21	False
5874	Gm9376	False
